"Direction","Year","Date","Weekday","Country","Commodity","Transport_Mode","Measure","Value","Cumulative"
"Exports","2016","08/05/2016","Sunday","China","Milk powder, butter, and cheese","All","$","6000000","881000000"
"Exports","2016","09/05/2016","Monday","China","Milk powder, butter, and cheese","All","$","3000000","884000000"
"Exports","2016","10/05/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","5000000","888000000"
"Exports","2016","11/05/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","888000000"
"Exports","2016","12/05/2016","Thursday","China","Milk powder, butter, and cheese","All","$","7000000","896000000"
"Exports","2016","13/05/2016","Friday","China","Milk powder, butter, and cheese","All","$","10000000","906000000"
"Exports","2016","15/05/2016","Sunday","China","Milk powder, butter, and cheese","All","$","4000000","909000000"
"Exports","2016","16/05/2016","Monday","China","Milk powder, butter, and cheese","All","$","0","910000000"
"Exports","2016","17/05/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","8000000","917000000"
"Exports","2016","18/05/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","3000000","920000000"
"Exports","2016","19/05/2016","Thursday","China","Milk powder, butter, and cheese","All","$","9000000","929000000"
"Exports","2016","20/05/2016","Friday","China","Milk powder, butter, and cheese","All","$","14000000","943000000"
"Exports","2016","21/05/2016","Saturday","China","Milk powder, butter, and cheese","All","$","3000000","946000000"
"Exports","2016","22/05/2016","Sunday","China","Milk powder, butter, and cheese","All","$","12000000","958000000"
"Exports","2016","23/05/2016","Monday","China","Milk powder, butter, and cheese","All","$","6000000","964000000"
"Exports","2016","24/05/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","2000000","967000000"
"Exports","2016","25/05/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","7000000","973000000"
"Exports","2016","26/05/2016","Thursday","China","Milk powder, butter, and cheese","All","$","10000000","983000000"
"Exports","2016","27/05/2016","Friday","China","Milk powder, butter, and cheese","All","$","7000000","990000000"
"Exports","2016","28/05/2016","Saturday","China","Milk powder, butter, and cheese","All","$","0","990000000"
"Exports","2016","29/05/2016","Sunday","China","Milk powder, butter, and cheese","All","$","4000000","995000000"
"Exports","2016","30/05/2016","Monday","China","Milk powder, butter, and cheese","All","$","0","995000000"
"Exports","2016","31/05/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","6000000","1001000000"
"Exports","2016","01/06/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","10000000","1011000000"
"Exports","2016","02/06/2016","Thursday","China","Milk powder, butter, and cheese","All","$","6000000","1017000000"
"Exports","2016","03/06/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1026000000"
"Exports","2016","04/06/2016","Saturday","China","Milk powder, butter, and cheese","All","$","18000000","1044000000"
"Exports","2016","05/06/2016","Sunday","China","Milk powder, butter, and cheese","All","$","6000000","1050000000"
"Exports","2016","06/06/2016","Monday","China","Milk powder, butter, and cheese","All","$","4000000","1054000000"
"Exports","2016","07/06/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1056000000"
"Exports","2016","08/06/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1056000000"
"Exports","2016","09/06/2016","Thursday","China","Milk powder, butter, and cheese","All","$","11000000","1066000000"
"Exports","2016","10/06/2016","Friday","China","Milk powder, butter, and cheese","All","$","14000000","1080000000"
"Exports","2016","11/06/2016","Saturday","China","Milk powder, butter, and cheese","All","$","17000000","1098000000"
"Exports","2016","12/06/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1099000000"
"Exports","2016","13/06/2016","Monday","China","Milk powder, butter, and cheese","All","$","1000000","1100000000"
"Exports","2016","14/06/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","5000000","1105000000"
"Exports","2016","15/06/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1105000000"
"Exports","2016","16/06/2016","Thursday","China","Milk powder, butter, and cheese","All","$","8000000","1113000000"
"Exports","2016","17/06/2016","Friday","China","Milk powder, butter, and cheese","All","$","7000000","1120000000"
"Exports","2016","18/06/2016","Saturday","China","Milk powder, butter, and cheese","All","$","12000000","1132000000"
"Exports","2016","19/06/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1133000000"
"Exports","2016","20/06/2016","Monday","China","Milk powder, butter, and cheese","All","$","8000000","1141000000"
"Exports","2016","21/06/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1142000000"
"Exports","2016","22/06/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1142000000"
"Exports","2016","23/06/2016","Thursday","China","Milk powder, butter, and cheese","All","$","15000000","1157000000"
"Exports","2016","24/06/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1167000000"
"Exports","2016","25/06/2016","Saturday","China","Milk powder, butter, and cheese","All","$","1000000","1168000000"
"Exports","2016","26/06/2016","Sunday","China","Milk powder, butter, and cheese","All","$","2000000","1170000000"
"Exports","2016","27/06/2016","Monday","China","Milk powder, butter, and cheese","All","$","8000000","1178000000"
"Exports","2016","28/06/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","2000000","1180000000"
"Exports","2016","29/06/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1180000000"
"Exports","2016","30/06/2016","Thursday","China","Milk powder, butter, and cheese","All","$","6000000","1186000000"
"Exports","2016","01/07/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1195000000"
"Exports","2016","02/07/2016","Saturday","China","Milk powder, butter, and cheese","All","$","12000000","1207000000"
"Exports","2016","03/07/2016","Sunday","China","Milk powder, butter, and cheese","All","$","3000000","1210000000"
"Exports","2016","04/07/2016","Monday","China","Milk powder, butter, and cheese","All","$","6000000","1216000000"
"Exports","2016","05/07/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1217000000"
"Exports","2016","06/07/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1217000000"
"Exports","2016","07/07/2016","Thursday","China","Milk powder, butter, and cheese","All","$","14000000","1231000000"
"Exports","2016","08/07/2016","Friday","China","Milk powder, butter, and cheese","All","$","7000000","1238000000"
"Exports","2016","09/07/2016","Saturday","China","Milk powder, butter, and cheese","All","$","0","1238000000"
"Exports","2016","10/07/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1238000000"
"Exports","2016","11/07/2016","Monday","China","Milk powder, butter, and cheese","All","$","4000000","1243000000"
"Exports","2016","12/07/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","2000000","1245000000"
"Exports","2016","13/07/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1245000000"
"Exports","2016","14/07/2016","Thursday","China","Milk powder, butter, and cheese","All","$","15000000","1260000000"
"Exports","2016","15/07/2016","Friday","China","Milk powder, butter, and cheese","All","$","6000000","1266000000"
"Exports","2016","16/07/2016","Saturday","China","Milk powder, butter, and cheese","All","$","4000000","1270000000"
"Exports","2016","17/07/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1271000000"
"Exports","2016","18/07/2016","Monday","China","Milk powder, butter, and cheese","All","$","1000000","1272000000"
"Exports","2016","19/07/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","2000000","1275000000"
"Exports","2016","20/07/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1275000000"
"Exports","2016","21/07/2016","Thursday","China","Milk powder, butter, and cheese","All","$","5000000","1280000000"
"Exports","2016","22/07/2016","Friday","China","Milk powder, butter, and cheese","All","$","7000000","1287000000"
"Exports","2016","23/07/2016","Saturday","China","Milk powder, butter, and cheese","All","$","6000000","1293000000"
"Exports","2016","24/07/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1294000000"
"Exports","2016","25/07/2016","Monday","China","Milk powder, butter, and cheese","All","$","13000000","1306000000"
"Exports","2016","26/07/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1307000000"
"Exports","2016","27/07/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","6000000","1313000000"
"Exports","2016","28/07/2016","Thursday","China","Milk powder, butter, and cheese","All","$","5000000","1318000000"
"Exports","2016","29/07/2016","Friday","China","Milk powder, butter, and cheese","All","$","12000000","1330000000"
"Exports","2016","30/07/2016","Saturday","China","Milk powder, butter, and cheese","All","$","3000000","1333000000"
"Exports","2016","31/07/2016","Sunday","China","Milk powder, butter, and cheese","All","$","2000000","1335000000"
"Exports","2016","02/08/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1336000000"
"Exports","2016","03/08/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1336000000"
"Exports","2016","04/08/2016","Thursday","China","Milk powder, butter, and cheese","All","$","11000000","1347000000"
"Exports","2016","05/08/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1356000000"
"Exports","2016","06/08/2016","Saturday","China","Milk powder, butter, and cheese","All","$","0","1356000000"
"Exports","2016","07/08/2016","Sunday","China","Milk powder, butter, and cheese","All","$","2000000","1358000000"
"Exports","2016","08/08/2016","Monday","China","Milk powder, butter, and cheese","All","$","2000000","1360000000"
"Exports","2016","09/08/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","0","1360000000"
"Exports","2016","10/08/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1360000000"
"Exports","2016","11/08/2016","Thursday","China","Milk powder, butter, and cheese","All","$","13000000","1372000000"
"Exports","2016","12/08/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1381000000"
"Exports","2016","13/08/2016","Saturday","China","Milk powder, butter, and cheese","All","$","1000000","1382000000"
"Exports","2016","14/08/2016","Sunday","China","Milk powder, butter, and cheese","All","$","2000000","1384000000"
"Exports","2016","15/08/2016","Monday","China","Milk powder, butter, and cheese","All","$","6000000","1390000000"
"Exports","2016","16/08/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","0","1390000000"
"Exports","2016","17/08/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1390000000"
"Exports","2016","18/08/2016","Thursday","China","Milk powder, butter, and cheese","All","$","13000000","1403000000"
"Exports","2016","19/08/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1412000000"
"Exports","2016","20/08/2016","Saturday","China","Milk powder, butter, and cheese","All","$","1000000","1414000000"
"Exports","2016","21/08/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1414000000"
"Exports","2016","22/08/2016","Monday","China","Milk powder, butter, and cheese","All","$","4000000","1418000000"
"Exports","2016","23/08/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","0","1418000000"
"Exports","2016","24/08/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1418000000"
"Exports","2016","25/08/2016","Thursday","China","Milk powder, butter, and cheese","All","$","7000000","1426000000"
"Exports","2016","26/08/2016","Friday","China","Milk powder, butter, and cheese","All","$","10000000","1436000000"
"Exports","2016","28/08/2016","Sunday","China","Milk powder, butter, and cheese","All","$","0","1436000000"
"Exports","2016","29/08/2016","Monday","China","Milk powder, butter, and cheese","All","$","3000000","1439000000"
"Exports","2016","30/08/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","2000000","1441000000"
"Exports","2016","31/08/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1441000000"
"Exports","2016","01/09/2016","Thursday","China","Milk powder, butter, and cheese","All","$","1000000","1442000000"
"Exports","2016","02/09/2016","Friday","China","Milk powder, butter, and cheese","All","$","7000000","1449000000"
"Exports","2016","03/09/2016","Saturday","China","Milk powder, butter, and cheese","All","$","0","1449000000"
"Exports","2016","04/09/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1450000000"
"Exports","2016","05/09/2016","Monday","China","Milk powder, butter, and cheese","All","$","6000000","1456000000"
"Exports","2016","06/09/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","0","1456000000"
"Exports","2016","07/09/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1457000000"
"Exports","2016","08/09/2016","Thursday","China","Milk powder, butter, and cheese","All","$","4000000","1461000000"
"Exports","2016","09/09/2016","Friday","China","Milk powder, butter, and cheese","All","$","3000000","1464000000"
"Exports","2016","11/09/2016","Sunday","China","Milk powder, butter, and cheese","All","$","4000000","1468000000"
"Exports","2016","12/09/2016","Monday","China","Milk powder, butter, and cheese","All","$","9000000","1477000000"
"Exports","2016","13/09/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1477000000"
"Exports","2016","15/09/2016","Thursday","China","Milk powder, butter, and cheese","All","$","11000000","1488000000"
"Exports","2016","16/09/2016","Friday","China","Milk powder, butter, and cheese","All","$","10000000","1498000000"
"Exports","2016","17/09/2016","Saturday","China","Milk powder, butter, and cheese","All","$","2000000","1500000000"
"Exports","2016","18/09/2016","Sunday","China","Milk powder, butter, and cheese","All","$","5000000","1505000000"
"Exports","2016","19/09/2016","Monday","China","Milk powder, butter, and cheese","All","$","5000000","1510000000"
"Exports","2016","20/09/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","3000000","1512000000"
"Exports","2016","21/09/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1512000000"
"Exports","2016","22/09/2016","Thursday","China","Milk powder, butter, and cheese","All","$","10000000","1522000000"
"Exports","2016","23/09/2016","Friday","China","Milk powder, butter, and cheese","All","$","14000000","1536000000"
"Exports","2016","24/09/2016","Saturday","China","Milk powder, butter, and cheese","All","$","4000000","1540000000"
"Exports","2016","25/09/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1540000000"
"Exports","2016","26/09/2016","Monday","China","Milk powder, butter, and cheese","All","$","7000000","1547000000"
"Exports","2016","27/09/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","1000000","1548000000"
"Exports","2016","28/09/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1548000000"
"Exports","2016","29/09/2016","Thursday","China","Milk powder, butter, and cheese","All","$","5000000","1552000000"
"Exports","2016","30/09/2016","Friday","China","Milk powder, butter, and cheese","All","$","10000000","1562000000"
"Exports","2016","02/10/2016","Sunday","China","Milk powder, butter, and cheese","All","$","2000000","1564000000"
"Exports","2016","03/10/2016","Monday","China","Milk powder, butter, and cheese","All","$","8000000","1572000000"
"Exports","2016","05/10/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","13000000","1585000000"
"Exports","2016","06/10/2016","Thursday","China","Milk powder, butter, and cheese","All","$","5000000","1590000000"
"Exports","2016","07/10/2016","Friday","China","Milk powder, butter, and cheese","All","$","8000000","1598000000"
"Exports","2016","08/10/2016","Saturday","China","Milk powder, butter, and cheese","All","$","1000000","1598000000"
"Exports","2016","09/10/2016","Sunday","China","Milk powder, butter, and cheese","All","$","0","1599000000"
"Exports","2016","10/10/2016","Monday","China","Milk powder, butter, and cheese","All","$","13000000","1612000000"
"Exports","2016","11/10/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","2000000","1614000000"
"Exports","2016","12/10/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","1000000","1615000000"
"Exports","2016","13/10/2016","Thursday","China","Milk powder, butter, and cheese","All","$","5000000","1620000000"
"Exports","2016","14/10/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","1628000000"
"Exports","2016","15/10/2016","Saturday","China","Milk powder, butter, and cheese","All","$","8000000","1637000000"
"Exports","2016","16/10/2016","Sunday","China","Milk powder, butter, and cheese","All","$","1000000","1638000000"
"Exports","2016","17/10/2016","Monday","China","Milk powder, butter, and cheese","All","$","4000000","1642000000"
"Exports","2016","18/10/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","5000000","1647000000"
"Exports","2016","19/10/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","3000000","1650000000"
"Exports","2016","20/10/2016","Thursday","China","Milk powder, butter, and cheese","All","$","10000000","1659000000"
"Exports","2016","21/10/2016","Friday","China","Milk powder, butter, and cheese","All","$","10000000","1670000000"
"Exports","2016","22/10/2016","Saturday","China","Milk powder, butter, and cheese","All","$","1000000","1671000000"
"Exports","2016","23/10/2016","Sunday","China","Milk powder, butter, and cheese","All","$","5000000","1676000000"
"Exports","2016","24/10/2016","Monday","China","Milk powder, butter, and cheese","All","$","6000000","1682000000"
"Exports","2016","25/10/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","4000000","1686000000"
"Exports","2016","26/10/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","41000000","1727000000"
"Exports","2016","27/10/2016","Thursday","China","Milk powder, butter, and cheese","All","$","1000000","1729000000"
"Exports","2016","28/10/2016","Friday","China","Milk powder, butter, and cheese","All","$","13000000","1741000000"
"Exports","2016","29/10/2016","Saturday","China","Milk powder, butter, and cheese","All","$","21000000","1763000000"
"Exports","2016","30/10/2016","Sunday","China","Milk powder, butter, and cheese","All","$","3000000","1765000000"
"Exports","2016","31/10/2016","Monday","China","Milk powder, butter, and cheese","All","$","21000000","1787000000"
"Exports","2016","01/11/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","6000000","1792000000"
"Exports","2016","02/11/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1792000000"
"Exports","2016","03/11/2016","Thursday","China","Milk powder, butter, and cheese","All","$","19000000","1811000000"
"Exports","2016","04/11/2016","Friday","China","Milk powder, butter, and cheese","All","$","16000000","1826000000"
"Exports","2016","05/11/2016","Saturday","China","Milk powder, butter, and cheese","All","$","3000000","1830000000"
"Exports","2016","06/11/2016","Sunday","China","Milk powder, butter, and cheese","All","$","6000000","1836000000"
"Exports","2016","07/11/2016","Monday","China","Milk powder, butter, and cheese","All","$","15000000","1851000000"
"Exports","2016","08/11/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","16000000","1867000000"
"Exports","2016","09/11/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","0","1867000000"
"Exports","2016","10/11/2016","Thursday","China","Milk powder, butter, and cheese","All","$","8000000","1874000000"
"Exports","2016","11/11/2016","Friday","China","Milk powder, butter, and cheese","All","$","3000000","1877000000"
"Exports","2016","12/11/2016","Saturday","China","Milk powder, butter, and cheese","All","$","3000000","1880000000"
"Exports","2016","13/11/2016","Sunday","China","Milk powder, butter, and cheese","All","$","3000000","1883000000"
"Exports","2016","14/11/2016","Monday","China","Milk powder, butter, and cheese","All","$","10000000","1893000000"
"Exports","2016","15/11/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","11000000","1903000000"
"Exports","2016","16/11/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","28000000","1931000000"
"Exports","2016","17/11/2016","Thursday","China","Milk powder, butter, and cheese","All","$","3000000","1934000000"
"Exports","2016","18/11/2016","Friday","China","Milk powder, butter, and cheese","All","$","5000000","1939000000"
"Exports","2016","19/11/2016","Saturday","China","Milk powder, butter, and cheese","All","$","9000000","1947000000"
"Exports","2016","20/11/2016","Sunday","China","Milk powder, butter, and cheese","All","$","12000000","1959000000"
"Exports","2016","21/11/2016","Monday","China","Milk powder, butter, and cheese","All","$","16000000","1975000000"
"Exports","2016","22/11/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","7000000","1982000000"
"Exports","2016","23/11/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","14000000","1996000000"
"Exports","2016","24/11/2016","Thursday","China","Milk powder, butter, and cheese","All","$","11000000","2008000000"
"Exports","2016","25/11/2016","Friday","China","Milk powder, butter, and cheese","All","$","3000000","2010000000"
"Exports","2016","26/11/2016","Saturday","China","Milk powder, butter, and cheese","All","$","27000000","2037000000"
"Exports","2016","27/11/2016","Sunday","China","Milk powder, butter, and cheese","All","$","9000000","2046000000"
"Exports","2016","28/11/2016","Monday","China","Milk powder, butter, and cheese","All","$","13000000","2059000000"
"Exports","2016","29/11/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","5000000","2064000000"
"Exports","2016","30/11/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","25000000","2089000000"
"Exports","2016","01/12/2016","Thursday","China","Milk powder, butter, and cheese","All","$","14000000","2103000000"
"Exports","2016","02/12/2016","Friday","China","Milk powder, butter, and cheese","All","$","17000000","2121000000"
"Exports","2016","03/12/2016","Saturday","China","Milk powder, butter, and cheese","All","$","4000000","2125000000"
"Exports","2016","04/12/2016","Sunday","China","Milk powder, butter, and cheese","All","$","22000000","2147000000"
"Exports","2016","05/12/2016","Monday","China","Milk powder, butter, and cheese","All","$","9000000","2155000000"
"Exports","2016","06/12/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","12000000","2167000000"
"Exports","2016","07/12/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","37000000","2205000000"
"Exports","2016","08/12/2016","Thursday","China","Milk powder, butter, and cheese","All","$","45000000","2250000000"
"Exports","2016","09/12/2016","Friday","China","Milk powder, butter, and cheese","All","$","19000000","2269000000"
"Exports","2016","10/12/2016","Saturday","China","Milk powder, butter, and cheese","All","$","20000000","2289000000"
"Exports","2016","11/12/2016","Sunday","China","Milk powder, butter, and cheese","All","$","3000000","2292000000"
"Exports","2016","12/12/2016","Monday","China","Milk powder, butter, and cheese","All","$","10000000","2302000000"
"Exports","2016","13/12/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","20000000","2322000000"
"Exports","2016","14/12/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","49000000","2371000000"
"Exports","2016","15/12/2016","Thursday","China","Milk powder, butter, and cheese","All","$","3000000","2374000000"
"Exports","2016","16/12/2016","Friday","China","Milk powder, butter, and cheese","All","$","31000000","2405000000"
"Exports","2016","17/12/2016","Saturday","China","Milk powder, butter, and cheese","All","$","16000000","2421000000"
"Exports","2016","18/12/2016","Sunday","China","Milk powder, butter, and cheese","All","$","16000000","2437000000"
"Exports","2016","19/12/2016","Monday","China","Milk powder, butter, and cheese","All","$","42000000","2479000000"
"Exports","2016","20/12/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","6000000","2485000000"
"Exports","2016","21/12/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","32000000","2517000000"
"Exports","2016","22/12/2016","Thursday","China","Milk powder, butter, and cheese","All","$","7000000","2524000000"
"Exports","2016","23/12/2016","Friday","China","Milk powder, butter, and cheese","All","$","39000000","2563000000"
"Exports","2016","24/12/2016","Saturday","China","Milk powder, butter, and cheese","All","$","29000000","2592000000"
"Exports","2016","25/12/2016","Sunday","China","Milk powder, butter, and cheese","All","$","4000000","2596000000"
"Exports","2016","26/12/2016","Monday","China","Milk powder, butter, and cheese","All","$","15000000","2611000000"
"Exports","2016","27/12/2016","Tuesday","China","Milk powder, butter, and cheese","All","$","12000000","2623000000"
"Exports","2016","28/12/2016","Wednesday","China","Milk powder, butter, and cheese","All","$","32000000","2655000000"
"Exports","2016","29/12/2016","Thursday","China","Milk powder, butter, and cheese","All","$","9000000","2665000000"
"Exports","2016","30/12/2016","Friday","China","Milk powder, butter, and cheese","All","$","9000000","2673000000"
"Exports","2016","31/12/2016","Saturday","China","Milk powder, butter, and cheese","All","$","9000000","2683000000"
"Exports","2016","01/01/2016","Friday","China","Meat and edible offal","All","$","1000000","1000000"
"Exports","2016","02/01/2016","Saturday","China","Meat and edible offal","All","$","1000000","2000000"
"Exports","2016","03/01/2016","Sunday","China","Meat and edible offal","All","$","1000000","3000000"
"Exports","2016","04/01/2016","Monday","China","Meat and edible offal","All","$","0","4000000"
"Exports","2016","05/01/2016","Tuesday","China","Meat and edible offal","All","$","1000000","4000000"
"Exports","2016","06/01/2016","Wednesday","China","Meat and edible offal","All","$","0","4000000"
"Exports","2016","07/01/2016","Thursday","China","Meat and edible offal","All","$","1000000","5000000"
"Exports","2016","08/01/2016","Friday","China","Meat and edible offal","All","$","2000000","7000000"
"Exports","2016","09/01/2016","Saturday","China","Meat and edible offal","All","$","1000000","8000000"
"Exports","2016","10/01/2016","Sunday","China","Meat and edible offal","All","$","3000000","11000000"
"Exports","2016","11/01/2016","Monday","China","Meat and edible offal","All","$","1000000","13000000"
"Exports","2016","12/01/2016","Tuesday","China","Meat and edible offal","All","$","1000000","14000000"
"Exports","2016","14/01/2016","Thursday","China","Meat and edible offal","All","$","1000000","14000000"
"Exports","2016","15/01/2016","Friday","China","Meat and edible offal","All","$","3000000","18000000"
"Exports","2016","16/01/2016","Saturday","China","Meat and edible offal","All","$","6000000","24000000"
"Exports","2016","17/01/2016","Sunday","China","Meat and edible offal","All","$","3000000","26000000"
"Exports","2016","18/01/2016","Monday","China","Meat and edible offal","All","$","8000000","34000000"
"Exports","2016","19/01/2016","Tuesday","China","Meat and edible offal","All","$","1000000","35000000"
"Exports","2016","20/01/2016","Wednesday","China","Meat and edible offal","All","$","2000000","37000000"
"Exports","2016","21/01/2016","Thursday","China","Meat and edible offal","All","$","3000000","39000000"
"Exports","2016","22/01/2016","Friday","China","Meat and edible offal","All","$","4000000","43000000"
"Exports","2016","23/01/2016","Saturday","China","Meat and edible offal","All","$","8000000","51000000"
"Exports","2016","24/01/2016","Sunday","China","Meat and edible offal","All","$","2000000","53000000"
"Exports","2016","25/01/2016","Monday","China","Meat and edible offal","All","$","11000000","64000000"
"Exports","2016","26/01/2016","Tuesday","China","Meat and edible offal","All","$","2000000","66000000"
"Exports","2016","27/01/2016","Wednesday","China","Meat and edible offal","All","$","3000000","69000000"
"Exports","2016","28/01/2016","Thursday","China","Meat and edible offal","All","$","4000000","73000000"
"Exports","2016","29/01/2016","Friday","China","Meat and edible offal","All","$","5000000","78000000"
"Exports","2016","30/01/2016","Saturday","China","Meat and edible offal","All","$","4000000","82000000"
"Exports","2016","31/01/2016","Sunday","China","Meat and edible offal","All","$","5000000","87000000"
"Exports","2016","01/02/2016","Monday","China","Meat and edible offal","All","$","8000000","95000000"
"Exports","2016","02/02/2016","Tuesday","China","Meat and edible offal","All","$","2000000","97000000"
"Exports","2016","03/02/2016","Wednesday","China","Meat and edible offal","All","$","1000000","97000000"
"Exports","2016","04/02/2016","Thursday","China","Meat and edible offal","All","$","5000000","102000000"
"Exports","2016","05/02/2016","Friday","China","Meat and edible offal","All","$","6000000","108000000"
"Exports","2016","06/02/2016","Saturday","China","Meat and edible offal","All","$","4000000","113000000"
"Exports","2016","07/02/2016","Sunday","China","Meat and edible offal","All","$","4000000","117000000"
"Exports","2016","08/02/2016","Monday","China","Meat and edible offal","All","$","7000000","124000000"
"Exports","2016","09/02/2016","Tuesday","China","Meat and edible offal","All","$","2000000","127000000"
"Exports","2016","10/02/2016","Wednesday","China","Meat and edible offal","All","$","1000000","127000000"
"Exports","2016","11/02/2016","Thursday","China","Meat and edible offal","All","$","2000000","130000000"
"Exports","2016","12/02/2016","Friday","China","Meat and edible offal","All","$","6000000","136000000"
"Exports","2016","13/02/2016","Saturday","China","Meat and edible offal","All","$","5000000","140000000"
"Exports","2016","14/02/2016","Sunday","China","Meat and edible offal","All","$","2000000","142000000"
"Exports","2016","15/02/2016","Monday","China","Meat and edible offal","All","$","7000000","150000000"
"Exports","2016","16/02/2016","Tuesday","China","Meat and edible offal","All","$","2000000","151000000"
"Exports","2016","17/02/2016","Wednesday","China","Meat and edible offal","All","$","1000000","152000000"
"Exports","2016","18/02/2016","Thursday","China","Meat and edible offal","All","$","2000000","155000000"
"Exports","2016","19/02/2016","Friday","China","Meat and edible offal","All","$","6000000","161000000"
"Exports","2016","20/02/2016","Saturday","China","Meat and edible offal","All","$","3000000","164000000"
"Exports","2016","21/02/2016","Sunday","China","Meat and edible offal","All","$","3000000","166000000"
"Exports","2016","22/02/2016","Monday","China","Meat and edible offal","All","$","4000000","171000000"
"Exports","2016","23/02/2016","Tuesday","China","Meat and edible offal","All","$","5000000","176000000"
"Exports","2016","24/02/2016","Wednesday","China","Meat and edible offal","All","$","2000000","178000000"
"Exports","2016","25/02/2016","Thursday","China","Meat and edible offal","All","$","3000000","182000000"
"Exports","2016","26/02/2016","Friday","China","Meat and edible offal","All","$","4000000","186000000"
